BillNo,Itemname,Quantity,Date,Price,CustomerID,Country
575516,ANTIQUE HEART SHELF UNIT,6,2011-11-10 10:45:00,14.55,17340.0,United Kingdom
575517,RECIPE BOX RETROSPOT,12,2011-11-10 10:49:00,2.95,14562.0,United Kingdom
575518,check,22,2011-11-10 10:53:00,0.0,,United Kingdom
575519,RABBIT NIGHT LIGHT,48,2011-11-10 10:53:00,1.79,12682.0,France
575520,CHRISTMAS PUDDING TRINKET POT,48,2011-11-10 10:56:00,0.39,17537.0,United Kingdom
575525,RABBIT NIGHT LIGHT,72,2011-11-10 11:06:00,1.79,13983.0,United Kingdom
575563,NATURAL HANGING QUILTED HEARTS,12,2011-11-10 11:22:00,0.83,17521.0,United Kingdom
575574,BIRD DECORATION GREEN POLKADOT,2,2011-11-10 11:37:00,0.85,14606.0,United Kingdom
575576,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-11-10 11:45:00,2.49,16025.0,United Kingdom
575579,SET OF 9 BLACK SKULL BALLOONS,20,2011-11-10 11:49:00,0.0,13081.0,United Kingdom
575581,BELLE JARDINIERE CUSHION COVER,4,2011-11-10 11:53:00,3.75,12659.0,France
575582,JUMBO BAG RED RETROSPOT,1000,2011-11-10 11:55:00,1.79,16986.0,United Kingdom
575583,PARTY BUNTING,4,2011-11-10 11:55:00,4.95,14456.0,United Kingdom
575584,JUMBO BAG VINTAGE DOILY,10,2011-11-10 11:55:00,2.08,12682.0,France
575586,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-11-10 12:00:00,1.65,12981.0,United Kingdom
575587,SET OF 4 NAPKIN CHARMS CROWNS,6,2011-11-10 12:01:00,2.55,17461.0,United Kingdom
575589,SPACEBOY LUNCH BOX,12,2011-11-10 12:05:00,1.95,14262.0,United Kingdom
575591,SET 36 COLOUR PENCILS SPACEBOY,8,2011-11-10 12:09:00,1.25,17791.0,United Kingdom
575593,HAND WARMER RED LOVE HEART,12,2011-11-10 12:12:00,2.1,14226.0,United Kingdom
575595,LARGE WHITE HEART OF WICKER,6,2011-11-10 12:13:00,2.95,15452.0,United Kingdom
575601,PINK VINTAGE SPOT BEAKER,1,2011-11-10 12:16:00,0.85,,United Kingdom
575602,CHRISTMAS LIGHTS 10 REINDEER,1,2011-11-10 12:27:00,8.5,17059.0,United Kingdom
575603,METAL MERRY CHRISTMAS WREATH,4,2011-11-10 12:29:00,1.95,18125.0,United Kingdom
575604,DRAWER KNOB CERAMIC IVORY,30,2011-11-10 12:32:00,1.45,16011.0,United Kingdom
575605,WRAP 50'S  CHRISTMAS,25,2011-11-10 12:35:00,0.42,17188.0,United Kingdom
575607,TOOL BOX SOFT TOY,1,2011-11-10 12:37:00,16.63,14096.0,United Kingdom
575609,ANTIQUE HEART SHELF UNIT,1,2011-11-10 12:40:00,16.65,17243.0,United Kingdom
575610,CHRISTMAS CRAFT TREE TOP ANGEL,6,2011-11-10 12:45:00,2.1,16628.0,United Kingdom
575611,SPACEBOY GIFT WRAP,25,2011-11-10 12:46:00,0.42,17861.0,United Kingdom
575612,RED RETROSPOT TISSUE BOX,36,2011-11-10 12:47:00,0.39,17416.0,United Kingdom
575613,check,-6,2011-11-10 12:47:00,0.0,,United Kingdom
575614,check,-10,2011-11-10 12:48:00,0.0,,United Kingdom
575615,??,-130,2011-11-10 12:51:00,0.0,,United Kingdom
575617,check,-90,2011-11-10 12:53:00,0.0,,United Kingdom
575618,PENS ASSORTED FUNKY JEWELED,36,2011-11-10 12:57:00,0.19,15463.0,United Kingdom
575619,HOT WATER BOTTLE I AM SO POORLY,24,2011-11-10 12:59:00,4.25,14712.0,United Kingdom
575620,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-11-10 13:01:00,0.29,17573.0,United Kingdom
575621,AREA PATROLLED METAL SIGN,1,2011-11-10 13:03:00,2.1,16892.0,United Kingdom
575622,PLASTERS IN TIN SKULLS,5,2011-11-10 13:13:00,1.65,16743.0,United Kingdom
575623,RED HANGING HEART T-LIGHT HOLDER,2,2011-11-10 13:14:00,2.95,14064.0,United Kingdom
575624,EGG CUP MILKMAID HEIDI,24,2011-11-10 13:18:00,1.25,18217.0,United Kingdom
575625,check,-3,2011-11-10 13:20:00,0.0,,United Kingdom
575627,DOORMAT VINTAGE LEAF,2,2011-11-10 13:28:00,8.25,17977.0,United Kingdom
575628,SET OF 3 WOODEN HEART DECORATIONS,3,2011-11-10 13:31:00,1.25,12844.0,United Kingdom
575629,ZINC FOLKART SLEIGH BELLS,12,2011-11-10 13:34:00,1.69,12599.0,France
575631,EDWARDIAN PARASOL BLACK,1,2011-11-10 13:41:00,5.95,15184.0,United Kingdom
575632,Manual,1,2011-11-10 13:44:00,40.46,12473.0,Germany
575633,EDWARDIAN PARASOL BLACK,4,2011-11-10 13:44:00,5.95,15355.0,United Kingdom
575634,JAZZ HEARTS PURSE NOTEBOOK,144,2011-11-10 13:44:00,0.39,13266.0,United Kingdom
575636,Manual,1,2011-11-10 13:46:00,40.46,12473.0,Germany
575637,WALL ART BIG LOVE,1,2011-11-10 13:46:00,6.95,16904.0,United Kingdom
575639,SET OF 4 PANTRY JELLY MOULDS,12,2011-11-10 13:49:00,1.25,15289.0,United Kingdom
575640,WALL ART BICYCLE SAFETY,1,2011-11-10 14:01:00,5.95,13148.0,United Kingdom
575642,PINK CREAM FELT CRAFT TRINKET BOX,12,2011-11-10 14:07:00,1.25,14466.0,United Kingdom
575643,HANGING  BUTTERFLY T-LIGHT HOLDER,24,2011-11-10 14:09:00,1.25,13267.0,United Kingdom
575647,BISCUIT TIN 50'S CHRISTMAS,6,2011-11-10 14:16:00,2.89,16440.0,United Kingdom
575649,MUM'S KITCHEN CLOCK,1,2011-11-10 14:23:00,4.95,,United Kingdom
575652,SET OF 4 DIAMOND NAPKIN RINGS,16,2011-11-10 14:28:00,10.95,12748.0,United Kingdom
575654,FOLKART STAR CHRISTMAS DECORATIONS,48,2011-11-10 14:28:00,0.39,15238.0,United Kingdom
575655,ANTIQUE SILVER T-LIGHT GLASS,12,2011-11-10 14:28:00,1.25,16434.0,United Kingdom
575656,ZINC  STAR T-LIGHT HOLDER,16,2011-11-10 14:29:00,1.25,13319.0,United Kingdom
575657,LUNCH BAG PAISLEY PARK,10,2011-11-10 14:30:00,1.65,13319.0,United Kingdom
575658,RABBIT NIGHT LIGHT,12,2011-11-10 14:31:00,2.08,13319.0,United Kingdom
575659,GLITTER HANGING BUTTERFLY STRING,8,2011-11-10 14:35:00,2.1,13576.0,United Kingdom
575660,GLASS APOTHECARY BOTTLE PERFUME,4,2011-11-10 14:38:00,3.95,15297.0,United Kingdom
575661,RED RETROSPOT SHOPPER BAG,20,2011-11-10 14:39:00,1.25,12617.0,France
575668,LUNCH BAG APPLE DESIGN,1,2011-11-10 14:59:00,1.65,18283.0,United Kingdom
575671,RABBIT NIGHT LIGHT,48,2011-11-10 15:03:00,1.79,12670.0,France
575673,PACK OF SIX LED TEA LIGHTS,12,2011-11-10 15:04:00,2.89,14863.0,United Kingdom
575674,LARGE CAKE STAND  HANGING STRAWBERY,2,2011-11-10 15:06:00,9.95,13468.0,United Kingdom
575675,VINTAGE DOILY TRAVEL SEWING KIT,1,2011-11-10 15:07:00,1.95,18283.0,United Kingdom
575676,WHITE WOOD GARDEN PLANT LADDER,4,2011-11-10 15:09:00,8.5,13499.0,United Kingdom
575677,MIRRORED DISCO BALL,1,2011-11-10 15:18:00,5.95,,United Kingdom
575678,CHRISTMAS HANGING STAR WITH BELL,48,2011-11-10 15:23:00,0.39,16169.0,United Kingdom
575680,WHITE GOOSE FEATHER CHRISTMAS TREE,12,2011-11-10 15:23:00,2.95,13148.0,United Kingdom
575681,TUSCAN VILLA BIRD FEEDER,1,2011-11-10 15:32:00,8.25,16903.0,United Kingdom
575682,SET 36 COLOURING PENCILS DOILY,16,2011-11-10 15:37:00,1.25,12826.0,United Kingdom
575683,BAKING SET SPACEBOY DESIGN,12,2011-11-10 15:51:00,4.95,17389.0,United Kingdom
575684,CHRISTMAS STAR WISH LIST CHALKBOARD,60,2011-11-10 15:57:00,1.25,14397.0,United Kingdom
575685,WALL ART DOG LICENCE,18,2011-11-10 15:57:00,5.35,15694.0,United Kingdom
575686,JUMBO BAG 50'S CHRISTMAS,20,2011-11-10 15:59:00,2.08,17716.0,United Kingdom
575687,PINK BLUE FELT CRAFT TRINKET BOX,72,2011-11-10 16:03:00,1.25,16126.0,United Kingdom
575688,UNION JACK FLAG PASSPORT COVER,6,2011-11-10 16:15:00,2.1,18230.0,United Kingdom
575689,JUMBO BAG 50'S CHRISTMAS,10,2011-11-10 16:16:00,2.08,14829.0,United Kingdom
575690,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-11-10 16:20:00,0.79,14189.0,United Kingdom
575691,IVORY CAFE HANGING LAMP,3,2011-11-10 16:21:00,12.5,14180.0,United Kingdom
575692,TOADSTOOL MONEY BOX,3,2011-11-10 16:27:00,2.95,12508.0,France
575693,CHRISTMAS HANGING STAR WITH BELL,48,2011-11-10 16:36:00,0.39,16979.0,United Kingdom
575694,ABSTRACT CIRCLES SKETCHBOOK,1,2011-11-10 16:38:00,3.75,12748.0,United Kingdom
575695,MINI LIGHTS WOODLAND MUSHROOMS,4,2011-11-10 16:39:00,3.75,17502.0,United Kingdom
575696,MAGAZINE RACK GEBRA ASSORTED,8,2011-11-10 16:45:00,1.25,,United Kingdom
575697,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-11-10 16:51:00,1.65,16094.0,United Kingdom
575698,SET OF 60 PANTRY DESIGN CAKE CASES,24,2011-11-10 16:51:00,0.55,16094.0,United Kingdom
575700,HOT WATER BOTTLE KEEP CALM,8,2011-11-10 16:58:00,4.95,15111.0,United Kingdom
575701,ZINC FOLKART SLEIGH BELLS,24,2011-11-10 16:59:00,1.69,13396.0,United Kingdom
575702,CHRISTMAS METAL POSTCARD WITH BELLS,24,2011-11-10 16:59:00,0.39,17109.0,United Kingdom
575703,ALARM CLOCK BAKELIKE IVORY,4,2011-11-10 16:59:00,3.75,13767.0,United Kingdom
575704,smashed,-63,2011-11-10 17:00:00,0.0,,United Kingdom
575705,60 CAKE CASES VINTAGE CHRISTMAS,48,2011-11-10 17:06:00,0.55,15159.0,United Kingdom
575706,VINTAGE DOILY JUMBO BAG RED,2,2011-11-10 17:13:00,2.08,14713.0,United Kingdom
575707,NOVELTY BISCUITS CAKE STAND 3 TIER,4,2011-11-10 17:16:00,9.95,12538.0,Spain
575708,RABBIT NIGHT LIGHT,6,2011-11-10 17:17:00,2.08,13460.0,United Kingdom
575709,SET OF 3 REGENCY CAKE TINS,32,2011-11-10 17:27:00,4.15,14646.0,Netherlands
575710,BOX OF 6 MINI VINTAGE CRACKERS,1,2011-11-10 17:29:00,2.49,17901.0,United Kingdom
575711,STRAWBERRY CERAMIC TRINKET POT,24,2011-11-10 17:45:00,1.25,14560.0,United Kingdom
575712,SET OF 6 SNACK LOAF BAKING CASES,8,2011-11-10 17:46:00,0.83,13606.0,United Kingdom
575713,JUMBO BAG WOODLAND ANIMALS,10,2011-11-10 17:49:00,2.08,13817.0,Germany
575714,check,-64,2011-11-10 17:55:00,0.0,,United Kingdom
575715,check,-36,2011-11-10 17:58:00,0.0,,United Kingdom
575716,check,-21,2011-11-10 18:00:00,0.0,,United Kingdom
575717,check,-42,2011-11-10 18:02:00,0.0,,United Kingdom
575718,CREAM CUPID HEARTS COAT HANGER,1,2011-11-10 18:04:00,4.15,16907.0,United Kingdom
575719,check,24,2011-11-10 18:08:00,0.0,,United Kingdom
575720,check,-8,2011-11-10 18:09:00,0.0,,United Kingdom
575721,Wrongly mrked had 85123a in box,-256,2011-11-10 18:19:00,0.0,,United Kingdom
575722,wrongly marked carton 22804,-256,2011-11-10 18:20:00,0.0,,United Kingdom
575723,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-11-10 18:33:00,1.65,14748.0,United Kingdom
575724,CHOCOLATE HOT WATER BOTTLE,48,2011-11-10 18:37:00,4.25,14608.0,United Kingdom
575725,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-11-10 18:46:00,2.55,13098.0,United Kingdom
575726,CERAMIC CHERRY CAKE MONEY BANK,1,2011-11-10 19:12:00,1.45,16791.0,United Kingdom
575727,HEART SHAPED HOLLY WREATH,18,2011-11-10 19:32:00,4.15,18135.0,United Kingdom
575729,AIRLINE BAG VINTAGE JET SET RED,4,2011-11-10 19:49:00,4.25,17932.0,United Kingdom
575730,WRAP CHRISTMAS VILLAGE,50,2011-11-10 19:53:00,0.42,14765.0,United Kingdom
575731,EMBROIDERED RIBBON REEL EMILY,1,2011-11-10 20:01:00,2.08,13230.0,United Kingdom
575732,EDWARDIAN PARASOL BLACK,6,2011-11-11 08:19:00,5.95,12712.0,Germany
575733,ASSORTED COLOUR MINI CASES,2,2011-11-11 08:33:00,7.95,13810.0,Germany
575734,TRADITIONAL WOODEN CATCH CUP GAME,12,2011-11-11 08:39:00,1.25,12384.0,Switzerland
575736,VINTAGE LEAF CHOPPING BOARD,3,2011-11-11 08:47:00,4.95,12697.0,Sweden
575737,FAIRY CAKE FLANNEL ASSORTED COLOUR,36,2011-11-11 08:59:00,0.79,14789.0,United Kingdom
575738,50'S CHRISTMAS GIFT BAG LARGE,12,2011-11-11 09:02:00,1.25,16790.0,United Kingdom
575739,12 PENCILS TALL TUBE RED RETROSPOT,1,2011-11-11 09:05:00,1.63,,United Kingdom
575740,SWEETHEART WALL TIDY,2,2011-11-11 09:25:00,9.95,18130.0,United Kingdom
575741,BINGO SET,4,2011-11-11 09:46:00,3.75,13727.0,United Kingdom
575742,EGG CUP MILKMAID HEIDI,12,2011-11-11 09:46:00,1.25,14309.0,United Kingdom
575743,JUMBO BAG PAISLEY PARK,30,2011-11-11 10:01:00,2.08,12757.0,Portugal
575744,3 DRAWER ANTIQUE WHITE WOOD CABINET,4,2011-11-11 10:03:00,8.95,14035.0,United Kingdom
575745,JUMBO BAG PINK POLKADOT,10,2011-11-11 10:14:00,2.08,16458.0,United Kingdom
575747,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-11-11 10:19:00,1.45,12589.0,France
575748,BLUE POLKADOT BOWL,3,2011-11-11 10:21:00,2.46,,United Kingdom
575750,WHITE JEWELLED HEART DECORATION,24,2011-11-11 10:29:00,0.85,12600.0,Germany
575753,BAKING MOULD HEART WHITE CHOCOLATE,1,2011-11-11 10:41:00,2.55,17841.0,United Kingdom
575754,FAMILY PHOTO FRAME CORNICE,1,2011-11-11 10:43:00,9.95,17295.0,United Kingdom
575755,CHRISTMAS CRAFT WHITE FAIRY,12,2011-11-11 10:45:00,1.45,17015.0,United Kingdom
575756,POPCORN HOLDER,10,2011-11-11 10:48:00,0.85,18118.0,United Kingdom
575757,CERAMIC STRAWBERRY CAKE MONEY BANK,1,2011-11-11 10:49:00,1.45,17295.0,United Kingdom
575759,WOODEN HEART CHRISTMAS SCANDINAVIAN,94,2011-11-11 10:50:00,0.29,,France
575760,JUMBO BAG DOLLY GIRL DESIGN,2,2011-11-11 10:50:00,2.08,15965.0,United Kingdom
575764,KEY RING BASEBALL BOOT UNION JACK,14,2011-11-11 11:02:00,1.25,15965.0,United Kingdom
575765,GIANT 50'S CHRISTMAS CRACKER,12,2011-11-11 11:02:00,2.89,17730.0,United Kingdom
575766,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2011-11-11 11:06:00,1.25,12856.0,United Kingdom
575767,EGG CUP HENRIETTA HEN PINK,1,2011-11-11 11:11:00,1.25,17348.0,United Kingdom
575787,SPACEBOY LUNCH BOX,12,2011-11-11 11:18:00,1.95,12518.0,Germany
575828,LADIES & GENTLEMEN METAL SIGN,6,2011-11-11 11:34:00,2.55,17162.0,United Kingdom
575830,BREAD BIN DINER STYLE IVORY,1,2011-11-11 11:34:00,16.95,14226.0,United Kingdom
575837,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-11-11 11:37:00,4.25,12748.0,United Kingdom
575838,LUNCH BAG VINTAGE DOILY,10,2011-11-11 11:38:00,1.65,13999.0,United Kingdom
575840,PACK OF 72 SKULL CAKE CASES,4,2011-11-11 11:56:00,0.55,13137.0,United Kingdom
575842,COSY HOUR CIGAR BOX MATCHES,7,2011-11-11 12:01:00,1.25,15024.0,United Kingdom
575843,RIBBON REEL CHRISTMAS PRESENT,5,2011-11-11 12:02:00,1.65,14446.0,United Kingdom
575844,MAGIC TREE -PAPER FLOWERS,1,2011-11-11 12:04:00,0.85,,United Kingdom
575845,SET OF 5 LUCKY CAT MAGNETS,12,2011-11-11 12:07:00,2.08,12598.0,France
575846,SKULLS TAPE,1,2011-11-11 12:07:00,0.65,17364.0,United Kingdom
575847,BLACK/BLUE POLKADOT UMBRELLA,3,2011-11-11 12:07:00,5.95,18209.0,United Kingdom
575848,HAND WARMER OWL DESIGN,3,2011-11-11 12:10:00,2.1,14178.0,United Kingdom
575849,PASTEL COLOUR HONEYCOMB FAN,36,2011-11-11 12:11:00,0.39,14790.0,United Kingdom
575850,ANTIQUE SILVER T-LIGHT GLASS,72,2011-11-11 12:11:00,1.06,17512.0,United Kingdom
575851,STAR WOODEN CHRISTMAS DECORATION,1,2011-11-11 12:13:00,0.85,14662.0,United Kingdom
575852,SILVER DISCO HANDBAG,7,2011-11-11 12:17:00,1.95,17238.0,United Kingdom
575853,LANDMARK FRAME COVENT GARDEN,3,2011-11-11 12:18:00,12.5,16912.0,United Kingdom
575854,MINI LIGHTS WOODLAND MUSHROOMS,4,2011-11-11 12:20:00,3.75,14125.0,United Kingdom
575855,JUMBO BAG PEARS,4,2011-11-11 12:24:00,2.08,14527.0,United Kingdom
575856,ROMANTIC IMAGES GIFT WRAP SET,1,2011-11-11 12:28:00,0.65,16386.0,United Kingdom
575866,ROSES REGENCY TEACUP AND SAUCER,6,2011-11-11 12:41:00,2.95,16107.0,United Kingdom
575867,BISCUIT TIN VINTAGE CHRISTMAS,3,2011-11-11 12:44:00,2.89,15034.0,United Kingdom
575868,PARISIENNE CURIO CABINET,2,2011-11-11 12:44:00,7.5,12985.0,United Kingdom
575869,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-11-11 12:45:00,3.95,14543.0,United Kingdom
575870,LOVE HOT WATER BOTTLE,6,2011-11-11 12:46:00,5.95,15557.0,United Kingdom
575873,RABBIT NIGHT LIGHT,96,2011-11-11 12:53:00,1.79,17677.0,United Kingdom
575874,VINTAGE CREAM 3 BASKET CAKE STAND,2,2011-11-11 12:56:00,9.95,17054.0,United Kingdom
575875,36 PENCILS TUBE SKULLS,1,2011-11-11 13:06:00,2.46,,United Kingdom
575876,ZINC FOLKART SLEIGH BELLS,72,2011-11-11 13:20:00,1.49,15608.0,United Kingdom
575877,COLOUR GLASS. STAR T-LIGHT HOLDER,24,2011-11-11 13:25:00,3.29,14907.0,United Kingdom
575878,PACK OF 12 SUKI TISSUES,1,2011-11-11 13:29:00,0.39,13588.0,United Kingdom
575880,BOX OF 6 CHRISTMAS CAKE DECORATIONS,4,2011-11-11 13:35:00,3.75,12726.0,France
575881,POSTAGE,1,2011-11-11 13:39:00,1.34,,United Kingdom
575882,TRADITIONAL CHRISTMAS RIBBONS,144,2011-11-11 13:40:00,1.06,16671.0,United Kingdom
575884,15CM CHRISTMAS GLASS BALL 20 LIGHTS,8,2011-11-11 13:46:00,7.95,12685.0,France
575885,SKULLS  WATER TRANSFER TATTOOS,12,2011-11-11 13:46:00,0.85,16460.0,United Kingdom
575886,SPACEBOY BIRTHDAY CARD,12,2011-11-11 13:57:00,0.42,12517.0,Germany
575887,KNITTED UNION FLAG HOT WATER BOTTLE,24,2011-11-11 14:03:00,3.75,17243.0,United Kingdom
575888,POSTAGE,3,2011-11-11 14:04:00,18.0,12517.0,Germany
575889,ZINC FOLKART SLEIGH BELLS,4,2011-11-11 14:09:00,1.69,16433.0,United Kingdom
575890,HANGING HEART WITH BELL,48,2011-11-11 14:09:00,0.39,15602.0,United Kingdom
575891,DARK BIRD HOUSE TREE DECORATION,24,2011-11-11 14:12:00,0.29,15692.0,United Kingdom
575892,SET OF 4 JAM JAR MAGNETS,6,2011-11-11 14:22:00,2.08,16332.0,United Kingdom
575893,JUMBO BAG VINTAGE DOILY,10,2011-11-11 14:23:00,2.08,17088.0,United Kingdom
575894,SMALL RED RETROSPOT MUG IN BOX,102,2011-11-11 14:25:00,0.5,12748.0,United Kingdom
575895,RED BABY BUNTING,4,2011-11-11 14:50:00,2.95,17052.0,United Kingdom
575896,BISCUIT TIN 50'S CHRISTMAS,6,2011-11-11 14:52:00,2.89,12480.0,Germany
575897,TRADITIONAL PICK UP STICKS GAME,12,2011-11-11 14:53:00,1.25,15492.0,United Kingdom
575898,ROCKING HORSE RED CHRISTMAS,4,2011-11-11 15:08:00,0.85,16368.0,United Kingdom
575899,VINTAGE HEADS AND TAILS CARD GAME,12,2011-11-11 15:13:00,1.25,16133.0,United Kingdom
575900,DOLLY GIRL BABY GIFT SET,1,2011-11-11 15:14:00,16.95,,United Kingdom
575901,POSTAGE,1,2011-11-11 15:19:00,1.69,,United Kingdom
575902,GREEN POLKADOT BOWL,8,2011-11-11 15:20:00,1.25,15544.0,United Kingdom
575903,HOT WATER BOTTLE KEEP CALM,4,2011-11-11 15:24:00,4.95,13557.0,United Kingdom
575904,SET 10 NIGHT OWL LIGHTS,1,2011-11-11 15:28:00,6.75,18014.0,United Kingdom
575905,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-11-11 15:49:00,0.79,13732.0,United Kingdom
575906,GOLD MUG BONE CHINA TREE OF LIFE,18,2011-11-11 15:50:00,1.06,,United Kingdom
575907,check,-10,2011-11-11 15:52:00,0.0,,United Kingdom
575908,OFFICE MUG WARMER CHOC+BLUE,6,2011-11-11 15:54:00,2.95,13091.0,United Kingdom
575909,check,-220,2011-11-11 16:02:00,0.0,,United Kingdom
575910,High Resolution Image,2,2011-11-11 16:05:00,1.5,14836.0,United Kingdom
575911,HOME SWEET HOME CUSHION COVER,4,2011-11-11 16:13:00,3.75,17314.0,United Kingdom
575912,check,-7,2011-11-11 16:20:00,0.0,,United Kingdom
575914,SMALL WHITE HEART OF WICKER,40,2011-11-11 16:31:00,1.45,17071.0,United Kingdom
575915,RETROSPOT HEART HOT WATER BOTTLE,24,2011-11-11 16:33:00,4.25,15903.0,United Kingdom
575916,RED TOADSTOOL LED NIGHT LIGHT,96,2011-11-11 16:49:00,1.65,12691.0,France
575917,CHILDRENS CUTLERY DOLLY GIRL,4,2011-11-11 16:57:00,4.15,13895.0,United Kingdom
575918,POLYESTER FILLER PAD 40x40cm,10,2011-11-11 16:58:00,1.45,17191.0,United Kingdom
575919,EDWARDIAN PARASOL NATURAL,3,2011-11-11 17:00:00,5.95,15311.0,United Kingdom
575920,PAPER CHAIN KIT 50'S CHRISTMAS,120,2011-11-11 17:01:00,2.55,15473.0,United Kingdom
575922,RABBIT NIGHT LIGHT,12,2011-11-11 17:10:00,2.08,15681.0,United Kingdom
575923,LUNCH BAG RED RETROSPOT,10,2011-11-11 17:11:00,1.65,17069.0,United Kingdom
575924,WALL ART BIG LOVE,3,2011-11-11 17:13:00,6.95,17069.0,United Kingdom
575925,VINTAGE LEAF MAGNETIC NOTEPAD,2,2011-11-11 17:14:00,1.45,,United Kingdom
575928,BLACK TEA TOWEL CLASSIC DESIGN,6,2011-11-11 17:18:00,1.25,,United Kingdom
575929,FAIRY CAKE FLANNEL ASSORTED COLOUR,18,2011-11-11 17:23:00,0.79,13310.0,United Kingdom
575930,FRENCH PAISLEY CUSHION COVER,1,2011-11-11 17:58:00,3.29,,United Kingdom
575931,RED SPOT GIFT BAG LARGE,12,2011-11-13 10:35:00,1.25,16560.0,United Kingdom
575932,SET 6 SCHOOL MILK BOTTLES IN CRATE,3,2011-11-13 10:35:00,3.75,16923.0,United Kingdom
575934,WHITE BAMBOO RIBS LAMPSHADE,3,2011-11-13 11:15:00,0.85,,United Kingdom
575935,60 TEATIME FAIRY CAKE CASES,24,2011-11-13 11:20:00,0.55,17838.0,United Kingdom
575936,WRAP VINTAGE LEAF DESIGN,25,2011-11-13 11:21:00,0.42,17041.0,United Kingdom
575937,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-11-13 11:24:00,1.25,12935.0,United Kingdom
575938,LARGE WHITE HEART OF WICKER,5,2011-11-13 11:30:00,2.95,17790.0,United Kingdom
575939,WOODEN ADVENT CALENDAR RED,5,2011-11-13 11:37:00,7.95,13004.0,United Kingdom
575941,CERAMIC CAKE STAND + HANGING CAKES,2,2011-11-13 11:39:00,9.95,16438.0,United Kingdom
575942,HENRIETTA HEN MUG,12,2011-11-13 11:44:00,1.65,15599.0,United Kingdom
575943,DISCO BALL CHRISTMAS DECORATION,1,2011-11-13 11:44:00,0.12,17920.0,United Kingdom
575944,CARD HOLDER LOVE BIRD SMALL,6,2011-11-13 11:46:00,4.15,16571.0,United Kingdom
575945,T-LIGHT GLASS FLUTED ANTIQUE,144,2011-11-13 11:48:00,1.06,15864.0,United Kingdom
575946,ROSES REGENCY TEACUP AND SAUCER,24,2011-11-13 11:50:00,2.55,13892.0,United Kingdom
575947,SILVER RECORD COVER FRAME,4,2011-11-13 11:50:00,7.46,,United Kingdom
575948,BLUE POLKADOT CUP,1,2011-11-13 11:51:00,0.85,14661.0,United Kingdom
575949,GIANT 50'S CHRISTMAS CRACKER,12,2011-11-13 11:51:00,2.89,16711.0,United Kingdom
575950,CHRISTMAS PUDDING TRINKET POT,2,2011-11-13 11:53:00,0.39,16983.0,United Kingdom
575951,PACK OF 72 RETROSPOT CAKE CASES,24,2011-11-13 11:54:00,0.55,13450.0,United Kingdom
575952,PIECE OF CAMO STATIONERY SET,12,2011-11-13 11:55:00,0.08,16015.0,United Kingdom
575954,HAND WARMER OWL DESIGN,3,2011-11-13 12:03:00,2.1,17211.0,United Kingdom
575955,HANGING METAL STAR LANTERN,2,2011-11-13 12:05:00,1.65,14044.0,United Kingdom
575956,GREEN SQUARE COMPACT MIRROR,6,2011-11-13 12:17:00,1.25,14487.0,United Kingdom
575957,CAKE STAND VICTORIAN FILIGREE MED,1,2011-11-13 12:19:00,6.75,13170.0,United Kingdom
575958,VINTAGE BILLBOARD MUG,1,2011-11-13 12:23:00,1.25,15021.0,United Kingdom
575959,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,12,2011-11-13 12:27:00,0.79,14547.0,United Kingdom
575960,WALL ART DOG LICENCE,1,2011-11-13 12:28:00,5.95,15429.0,United Kingdom
575961,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-11-13 12:29:00,4.95,16794.0,United Kingdom
575964,METAL SIGN DROP YOUR PANTS,1,2011-11-13 12:31:00,2.89,15021.0,United Kingdom
575965,ANTIQUE SILVER T-LIGHT GLASS,12,2011-11-13 12:32:00,1.25,13426.0,United Kingdom
575966,HOT WATER BOTTLE KEEP CALM,6,2011-11-13 12:38:00,4.95,13984.0,United Kingdom
575967,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-11-13 12:40:00,2.95,16794.0,United Kingdom
575968,15CM CHRISTMAS GLASS BALL 20 LIGHTS,12,2011-11-13 12:47:00,6.95,14882.0,United Kingdom
575969,LARGE CERAMIC TOP STORAGE JAR,10,2011-11-13 12:47:00,1.65,13571.0,United Kingdom
575970,CLASSIC METAL BIRDCAGE PLANT HOLDER,12,2011-11-13 12:50:00,9.95,16416.0,United Kingdom
575971,HAND WARMER SCOTTY DOG DESIGN,24,2011-11-13 13:00:00,2.1,13700.0,United Kingdom
575972,POLKA DOT RAFFIA FOOD COVER,1,2011-11-13 13:01:00,3.75,14499.0,United Kingdom
575975,WOODEN HEART CHRISTMAS SCANDINAVIAN,47,2011-11-13 13:18:00,0.29,13536.0,United Kingdom
